,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2019,Neutral,-0.19,,,-0.2,,-0.18,,-0.19,-0.19,,
Year ending 9/2020,Positive Surprise,-0.07,,-0.631578947368421,,0.0,,0.0,-0.15,-0.07,-0.631578947368421,0.0
Year ending 9/2021,Neutral,0.09,,-2.2857142857142856,0.01,-1.05,0.09,-1.5,0.049999999999999996,0.09,-2.2857142857142856,-1.275
Year ending 9/2022,Neutral,,-0.84,0.0,-0.87,-88.0,-0.82,-10.11111111111111,-0.84,-0.84,-10.333333333333334,-49.05555555555556
Year ending 9/2023,Neutral,,-0.85,0.0,-1.24,0.4252873563218391,-0.1,-0.8780487804878049,-0.85,-0.85,0.011904761904761862,-0.22638071208298288
