,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,-2.57,,,-2.65,,-2.34,,-2.495,-2.57,,
Year ending 12/2020,Neutral,-1.76,,-0.3151750972762646,-1.78,-0.32830188679245276,-1.68,-0.28205128205128205,-1.73,-1.76,-0.3151750972762646,-0.3051765844218674
Year ending 12/2021,Negative Surprise,-0.7,,-0.6022727272727273,,0.0,,0.0,-0.6,-0.7,-0.6022727272727273,0.0
Year ending 12/2022,Neutral,,-0.73,0.0,-0.77,-0.5674157303370786,-0.7,-0.5833333333333334,-0.73,-0.73,0.04285714285714293,-0.5753745318352059
Year ending 12/2023,Neutral,,-0.71,0.0,-0.93,0.20779220779220786,-0.31,-0.5571428571428572,-0.71,-0.71,-0.0273972602739726,-0.17467532467532465
