,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2020,Neutral,2.28,,,2.31,,2.46,,2.385,2.28,,
Year ending 6/2021,Neutral,2.98,,0.3070175438596492,2.97,0.2857142857142858,2.98,0.21138211382113825,2.975,2.98,0.3070175438596492,0.24854819976771203
Year ending 6/2022,Neutral,3.24,,0.08724832214765099,3.17,0.06734006734006726,3.25,0.09060402684563762,3.21,3.24,0.08724832214765099,0.07897204709285244
Year ending 6/2023,Neutral,,4.01,0.0,3.96,0.24921135646687698,4.08,0.2553846153846153,4.01,4.01,0.23765432098765427,0.25229798592574615
Year ending 6/2024,Neutral,,4.32,0.0,4.31,0.08838383838383823,4.35,0.06617647058823528,4.32,4.32,0.07730673316708248,0.07728015448603676
