,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,-0.69,,,,,,,-0.77,-0.69,,
Year ending 12/2020,Negative Surprise,-0.74,,0.07246376811594213,,,,,-0.69,-0.74,0.07246376811594213,
Year ending 12/2021,Negative Surprise,-1.09,,0.472972972972973,,,,,-0.98,-1.09,0.472972972972973,
Year ending 12/2022,Neutral,,-0.74,0.0,-0.8,,-0.61,,-0.74,-0.74,-0.32110091743119273,
Year ending 12/2023,Neutral,,-0.01,0.0,-0.35,-0.5625,0.36,-1.5901639344262295,-0.01,-0.01,-0.9864864864864865,-1.0763319672131146
