,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,5.65,,,5.35,,5.73,,5.54,5.65,,
Year ending 12/2020,Positive Surprise,5.78,,0.023008849557522026,,0.0,,0.0,5.36,5.78,0.023008849557522026,0.0
Year ending 12/2021,Positive Surprise,6.15,,0.06401384083044981,,0.0,,0.0,5.66,6.15,0.06401384083044981,0.0
Year ending 12/2022,Neutral,,7.18,0.0,6.98,0.3046728971962618,7.4,0.2914485165794065,7.18,7.18,0.16747967479674775,0.29806070688783415
Year ending 12/2023,Neutral,,8.46,0.0,8.15,0.167621776504298,9.4,0.2702702702702702,8.46,8.46,0.17827298050139295,0.21894602338728408
