,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,3.57,,,3.08,,3.64,,3.3600000000000003,3.57,,
Year ending 12/2020,Neutral,3.18,,-0.10924369747899154,2.78,-0.09740259740259749,3.3,-0.09340659340659352,3.04,3.18,-0.10924369747899154,-0.0954045954045955
Year ending 12/2021,Neutral,3.4,,0.0691823899371069,3.12,0.12230215827338142,3.42,0.036363636363636376,3.27,3.4,0.0691823899371069,0.0793328973185089
Year ending 12/2022,Neutral,,2.67,0.0,2.59,-0.16987179487179493,2.76,-0.19298245614035092,2.67,2.67,-0.2147058823529412,-0.18142712550607293
Year ending 12/2023,Neutral,,2.57,0.0,2.39,-0.07722007722007718,2.85,0.03260869565217406,2.57,2.57,-0.03745318352059923,-0.02230569078395156
