,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,-0.86,,,,,,,-0.94,-0.86,,
Year ending 12/2020,Negative Surprise,-0.36,,-0.5813953488372093,,,,,-0.32,-0.36,-0.5813953488372093,
Year ending 12/2021,Neutral,-0.58,,0.6111111111111112,-0.59,,-0.57,,-0.58,-0.58,0.6111111111111112,
Year ending 12/2022,Neutral,,-0.82,0.0,-0.92,0.5593220338983051,-0.63,0.10526315789473695,-0.82,-0.82,0.4137931034482758,0.33229259589652105
Year ending 12/2023,Neutral,,-0.97,0.0,-1.21,0.31521739130434767,-0.6,-0.04761904761904767,-0.97,-0.97,0.18292682926829262,0.13379917184265
