,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.79,,,2.71,,2.75,,2.73,2.79,,
Year ending 12/2020,Positive Surprise,2.11,,-0.24372759856630832,,0.0,,0.0,1.98,2.11,-0.24372759856630832,0.0
Year ending 12/2021,Neutral,2.21,,0.04739336492891,2.23,-0.17712177121771222,2.27,-0.17454545454545456,2.25,2.21,0.04739336492891,-0.1758336128815834
Year ending 12/2022,Neutral,,2.48,0.0,2.45,0.09865470852017943,2.5,0.1013215859030836,2.48,2.48,0.12217194570135748,0.09998814721163152
Year ending 12/2023,Neutral,,2.19,0.0,1.79,-0.2693877551020408,2.41,-0.03599999999999992,2.19,2.19,-0.11693548387096775,-0.15269387755102037
