,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 4/2020,Neutral,7.1,,,6.02,,8.17,,7.095,7.1,,
Year ending 4/2021,Neutral,8.38,,0.18028169014084527,7.87,0.30730897009966784,8.49,0.03916768665850667,8.18,8.38,0.18028169014084527,0.17323832837908726
Year ending 4/2022,Neutral,9.1,,0.08591885441527425,8.78,0.11562897077509526,9.33,0.09893992932862195,9.055,9.1,0.08591885441527425,0.1072844500518586
Year ending 4/2023,Neutral,,10.24,0.0,9.19,0.046697038724373696,10.78,0.15541264737406202,10.24,10.24,0.12527472527472527,0.10105484304921786
Year ending 4/2024,Neutral,,9.9,0.0,8.28,-0.09902067464635478,10.78,0.0,9.9,9.9,-0.033203125,-0.04951033732317739
