,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Negative Surprise,-13.35,,,,,,,-1.82,-13.35,,
Year ending 12/2022,Neutral,,-3.49,0.0,-3.68,,-3.23,,-3.49,-3.49,-0.7385767790262172,
Year ending 12/2023,Neutral,,-2.31,0.0,-3.47,-0.057065217391304324,-1.4,-0.5665634674922602,-2.31,-2.31,-0.33810888252148996,-0.31181434244178224
