,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Positive Surprise,0.23,,,,,,,0.19,0.23,,
Year ending 12/2022,Neutral,,0.28,0.0,0.27,,0.28,,0.28,0.28,0.21739130434782616,
Year ending 12/2023,Neutral,,0.3,0.0,0.27,0.0,0.34,0.2142857142857142,0.3,0.3,0.0714285714285714,0.1071428571428571
