,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Negative Surprise,0.46,,,,,,,0.73,0.46,,
Year ending 12/2021,Positive Surprise,0.92,,1.0,,,,,0.78,0.92,1.0,
Year ending 12/2022,Neutral,,0.54,0.0,0.48,,0.58,,0.54,0.54,-0.4130434782608695,
Year ending 12/2023,Neutral,,0.49,0.0,0.1,-0.7916666666666666,0.81,0.39655172413793127,0.49,0.49,-0.09259259259259267,-0.19755747126436768
