,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Negative Surprise,3.26,,,,,,,3.73,3.26,,
Year ending 12/2020,Positive Surprise,2.27,,-0.30368098159509194,,,,,2.11,2.27,-0.30368098159509194,
Year ending 12/2021,Neutral,15.58,,5.863436123348017,14.6,,15.74,,15.17,15.58,5.863436123348017,
Year ending 12/2022,Neutral,,18.31,0.0,17.43,0.19383561643835612,21.0,0.3341804320203303,18.31,18.31,0.17522464698331186,0.2640080242293432
Year ending 12/2023,Neutral,,11.29,0.0,7.42,-0.5742971887550201,15.65,-0.25476190476190474,11.29,11.29,-0.383397050791917,-0.41452954675846243
