,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,1.47,,,1.47,,1.5,,1.4849999999999999,1.47,,
Year ending 12/2020,Neutral,1.58,,0.0748299319727892,1.15,-0.217687074829932,1.6,0.06666666666666665,1.375,1.58,0.0748299319727892,-0.07551020408163267
Year ending 12/2021,Neutral,1.67,,0.056962025316455556,1.64,0.4260869565217391,1.69,0.05624999999999991,1.665,1.67,0.056962025316455556,0.2411684782608695
Year ending 12/2022,Neutral,,1.79,0.0,1.76,0.07317073170731714,1.88,0.11242603550295849,1.79,1.79,0.07185628742514982,0.09279838360513781
Year ending 12/2023,Neutral,,1.9,0.0,1.88,0.06818181818181812,1.92,0.02127659574468077,1.9,1.9,0.06145251396648033,0.044729206963249446
