,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,0.5,,,0.46,,0.49,,0.475,0.5,,
Year ending 12/2020,Neutral,0.93,,0.8600000000000001,0.86,0.8695652173913042,0.91,0.8571428571428572,0.885,0.93,0.8600000000000001,0.8633540372670807
Year ending 12/2021,Neutral,1.54,,0.6559139784946235,1.45,0.6860465116279069,1.54,0.6923076923076923,1.495,1.54,0.6559139784946235,0.6891771019677996
Year ending 12/2022,Neutral,,1.57,0.0,1.5,0.034482758620689724,1.61,0.045454545454545414,1.57,1.57,0.01948051948051943,0.03996865203761757
Year ending 12/2023,Neutral,,1.74,0.0,1.66,0.10666666666666669,1.89,0.17391304347826075,1.74,1.74,0.10828025477707004,0.14028985507246372
