,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Positive Surprise,2.63,,,,,,,2.47,2.63,,
Year ending 12/2020,Positive Surprise,1.77,,-0.3269961977186312,,,,,1.64,1.77,-0.3269961977186312,
Year ending 12/2021,Neutral,2.09,,0.1807909604519773,2.07,,2.09,,2.08,2.09,0.1807909604519773,
Year ending 12/2022,Neutral,,4.46,0.0,3.65,0.7632850241545894,5.26,1.5167464114832536,4.46,4.46,1.133971291866029,1.1400157178189216
Year ending 12/2023,Neutral,,4.36,0.0,4.2,0.15068493150684947,4.52,-0.14068441064638793,4.36,4.36,-0.022421524663677084,0.005000260430230774
