,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Negative Surprise,-0.6,,,,,,,-0.42,-0.6,,
Year ending 12/2022,Neutral,,-0.43,0.0,-0.47,,-0.42,,-0.43,-0.43,-0.2833333333333333,
Year ending 12/2023,Neutral,,-0.12,0.0,-0.17,-0.6382978723404256,-0.08,-0.8095238095238095,-0.12,-0.12,-0.7209302325581395,-0.7239108409321175
