,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2021,Negative Surprise,-1.05,,,,,,,-0.75,-1.05,,
Year ending 12/2022,Neutral,,-0.6,0.0,-0.61,,-0.58,,-0.6,-0.6,-0.4285714285714286,
Year ending 12/2023,Neutral,,-0.35,0.0,-0.48,-0.21311475409836067,-0.22,-0.6206896551724137,-0.35,-0.35,-0.41666666666666663,-0.4169022046353872
