,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2020,Positive Surprise,0.17,,,,,,,0.14,0.17,,
Year ending 12/2021,Negative Surprise,0.17,,0.0,,,,,0.25,0.17,0.0,
Year ending 12/2022,Neutral,,0.44,0.0,0.43,,0.47,,0.44,0.44,1.5882352941176467,
Year ending 12/2023,Neutral,,0.52,0.0,0.48,0.11627906976744184,0.59,0.25531914893617014,0.52,0.52,0.18181818181818188,0.185799109351806
