,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.36,,,2.35,,2.39,,2.37,2.36,,
Year ending 12/2020,Neutral,2.62,,0.11016949152542388,2.42,0.029787234042553123,2.58,0.07949790794979084,2.5,2.62,0.11016949152542388,0.05464257099617198
Year ending 12/2021,Neutral,3.54,,0.35114503816793885,3.53,0.45867768595041314,3.56,0.3798449612403101,3.545,3.54,0.35114503816793885,0.4192613235953616
Year ending 12/2022,Neutral,,4.24,0.0,4.23,0.19830028328611915,4.25,0.1938202247191012,4.24,4.24,0.19774011299435035,0.19606025400261018
Year ending 12/2023,Neutral,,3.92,0.0,3.1,-0.2671394799054374,4.39,0.03294117647058825,3.92,3.92,-0.07547169811320764,-0.11709915171742458
