,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,9.54,,,9.52,,9.7,,9.61,9.54,,
Year ending 12/2020,Neutral,-18.31,,-2.919287211740042,-19.31,-3.028361344537815,-16.18,-2.6680412371134024,-17.744999999999997,-18.31,-2.919287211740042,-2.8482012908256085
Year ending 12/2021,Negative Surprise,-19.19,,0.04806116876024036,,0.0,,0.0,-18.07,-19.19,0.04806116876024036,0.0
Year ending 12/2022,Neutral,,-7.69,0.0,-7.85,-0.593474883480062,-7.41,-0.542027194066749,-7.69,-7.69,-0.5992704533611256,-0.5677510387734055
Year ending 12/2023,Neutral,,3.35,0.0,1.98,-1.2522292993630573,4.73,-1.6383265856950069,3.35,3.35,-1.435630689206762,-1.445277942529032
