,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,2.38,,,2.15,,2.4,,2.275,2.38,,
Year ending 12/2020,Negative Surprise,0.09,,-0.9621848739495799,,0.0,,0.0,0.13,0.09,-0.9621848739495799,0.0
Year ending 12/2021,Neutral,1.55,,16.222222222222225,1.27,-0.40930232558139534,1.66,-0.30833333333333335,1.4649999999999999,1.55,16.222222222222225,-0.35881782945736435
Year ending 12/2022,Neutral,,2.16,0.0,1.96,0.5433070866141732,2.2,0.3253012048192774,2.16,2.16,0.3935483870967742,0.43430414571672527
Year ending 12/2023,Neutral,,2.67,0.0,2.35,0.19897959183673475,2.84,0.2909090909090908,2.67,2.67,0.23611111111111094,0.24494434137291277
