,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,7.84,,,7.79,,8.1,,7.945,7.84,,
Year ending 12/2020,Neutral,6.05,,-0.2283163265306123,6.05,-0.22336328626444157,6.41,-0.20864197530864192,6.23,6.05,-0.2283163265306123,-0.21600263078654175
Year ending 12/2021,Neutral,9.28,,0.533884297520661,9.24,0.5272727272727273,9.9,0.544461778471139,9.57,9.28,0.533884297520661,0.5358672528719332
Year ending 12/2022,Neutral,,9.95,0.0,9.72,0.051948051948051965,10.55,0.06565656565656575,9.95,9.95,0.07219827586206895,0.058802308802308856
Year ending 12/2023,Neutral,,10.46,0.0,9.94,0.02263374485596703,11.6,0.0995260663507107,10.46,10.46,0.05125628140703542,0.06107990560333887
