,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 4/2022,Neutral,-0.12,,,-0.16,,-0.08,,-0.12,-0.12,,
Year ending 4/2023,Neutral,,0.16,0.0,0.15,-1.9375,0.21,-3.625,0.16,0.16,-2.3333333333333335,-2.78125
Year ending 4/2024,Neutral,,0.49,0.0,0.46,2.066666666666667,0.51,1.4285714285714288,0.49,0.49,2.0625,1.7476190476190478
