,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2019,Neutral,5.49,,,5.46,,5.57,,5.515000000000001,5.49,,
Year ending 12/2020,Neutral,5.77,,0.051001821493624755,5.55,0.016483516483516425,5.64,0.012567324955116588,5.595,5.77,0.051001821493624755,0.014525420719316506
Year ending 12/2021,Positive Surprise,9.43,,0.634315424610052,,0.0,,0.0,8.59,9.43,0.634315424610052,0.0
Year ending 12/2022,Neutral,,10.53,0.0,10.39,0.8720720720720723,10.6,0.8794326241134751,10.53,10.53,0.11664899257688233,0.8757523480927737
Year ending 12/2023,Neutral,,11.11,0.0,10.29,-0.009624639076034835,11.6,0.09433962264150941,11.11,11.11,0.05508072174738832,0.04235749178273729
